date,breed,group,region,height_avg,weight_avg,lifeexp_avg,energy_level,trainability_level,shedding_level,family_friendliness,popularity_index,monthly_registrations,google_search_index,vet_incidents_per_1k,adoption_rate,complaints_per_1k
2021-02-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,66.81,23,72.79,3.74,0.901,4.04
2021-03-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,71.37,28,77.91,4.61,0.939,4.42
2021-04-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,74.61,42,82.94,5.73,0.98,3.98
2021-05-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,75.66,30,78.69,5.84,0.98,4.75
2021-06-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,74.18,33,81.39,4.65,0.974,5.25
2021-07-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,71.03,31,74.78,4.4,0.972,3.38
2021-08-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,66.78,28,69.51,3.83,0.9,4.58
2021-09-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,62.72,32,67.69,4.04,0.842,4.81
2021-10-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,59.93,24,66.57,4.24,0.79,6.66
2021-11-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,59.47,23,63.42,5.31,0.785,6.81
2021-12-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,61.06,28,63.36,5.71,0.809,6.2
2022-01-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,62.37,29,65.12,3.73,0.828,5.3
2022-02-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,67.1,27,73.79,4.21,0.906,4.3
2022-03-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,71.57,38,74.88,5.79,0.972,4.5
2022-04-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,74.7,31,77.53,4.53,0.98,4.98
2022-05-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,75.66,41,77.78,4.38,0.98,5.56
2022-06-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,74.41,25,81.79,4.15,0.968,3.52
2022-07-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,71.25,35,75.38,5.99,0.967,4.64
2022-08-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,67.14,30,66.6,5.05,0.9,4.22
2022-09-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,63.03,25,65.97,4.28,0.861,5.44
2022-10-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,60.3,29,67.01,5.73,0.788,6.24
2022-11-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,59.54,27,62.41,4.67,0.784,6.99
2022-12-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,61.16,25,65.38,5.63,0.815,5.08
2023-01-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,62.81,23,67.2,5.09,0.843,7.21
2023-02-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,67.29,24,70.87,4.28,0.914,6.16
2023-03-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,71.86,31,75.53,5.06,0.946,4.24
2023-04-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,75.08,30,81.21,5.09,0.98,3.99
2023-05-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,76.14,30,79.29,4.95,0.967,3.59
2023-06-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,75.11,45,81.03,5.09,0.98,5.52
2023-07-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,72.07,24,77.39,5.8,0.953,3.7
2023-08-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,67.69,32,71.67,5.43,0.917,5.72
2023-09-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,63.7,26,70.72,3.95,0.855,5.35
2023-10-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,60.97,23,64.96,3.64,0.821,5.04
2023-11-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,60.36,26,63.53,2.58,0.797,5.33
2023-12-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,62.08,28,67.77,4.5,0.821,6.57
2024-01-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,63.43,38,66.18,3.37,0.837,3.69
2024-02-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,68.06,42,74.16,3.76,0.924,5.58
2024-03-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,72.49,29,74.11,4.07,0.951,5.7
2024-04-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,75.59,34,80.06,5.07,0.98,4.37
2024-05-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,76.83,34,82.25,4.86,0.98,5.83
2024-06-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,75.69,27,80.95,5.44,0.98,4.15
2024-07-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,72.36,47,77.49,4.23,0.967,6.05
2024-08-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,68.23,35,71.93,6.09,0.929,4.72
2024-09-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,64.16,19,67.96,6.4,0.892,6.2
2024-10-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,61.64,21,68.36,7.0,0.819,4.53
2024-11-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,61.01,33,64.86,3.94,0.828,6.86
2024-12-01,Coton de Tulear,Non-Sporting Group,Centro,25.4,5.22,17.0,3,4,3,5,62.7,34,68.9,3.47,0.841,3.92
2018-01-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,41.4,16,47.38,4.27,0.278,12.7
2018-02-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,46.11,21,49.91,4.54,0.404,10.8
2018-03-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,50.74,19,53.65,4.55,0.507,10.2
2018-04-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,53.59,24,59.01,2.57,0.595,8.33
2018-05-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,54.52,25,59.68,3.64,0.611,7.51
2018-06-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,53.22,18,58.52,4.96,0.585,7.69
2018-07-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,50.12,17,55.57,4.2,0.523,8.9
2018-08-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,46.19,25,54.38,3.96,0.395,10.77
2018-09-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,42.11,19,44.1,5.2,0.287,11.31
2018-10-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,39.56,16,43.16,5.49,0.25,12.31
2018-11-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,38.79,10,42.54,4.83,0.25,11.46
2018-12-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,40.45,22,42.67,5.13,0.269,12.9
2019-01-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,41.98,23,46.88,2.92,0.3,11.15
2019-02-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,46.5,23,48.84,5.26,0.409,9.48
2019-03-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,50.97,20,54.47,5.67,0.511,10.54
2019-04-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,54.05,15,56.8,5.08,0.607,8.59
2019-05-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,55.2,19,57.06,4.02,0.649,6.84
2019-06-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,54.01,26,55.53,4.58,0.605,7.6
2019-07-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,50.87,25,54.42,4.66,0.533,8.83
2019-08-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,46.55,26,51.62,4.57,0.403,8.79
2019-09-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,42.65,21,46.9,5.68,0.291,10.06
2019-10-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,39.88,20,44.51,5.73,0.242,10.71
2019-11-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,39.25,11,41.44,3.68,0.222,10.88
2019-12-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,40.92,19,45.48,5.21,0.287,12.86
2020-01-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,42.49,15,47.06,5.17,0.283,12.09
2020-02-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,47.0,24,50.52,3.82,0.425,8.88
2020-03-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,51.35,20,54.3,4.85,0.541,8.44
2020-04-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,54.48,22,58.25,5.4,0.621,6.62
2020-05-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,55.68,33,60.54,5.09,0.677,8.87
2020-06-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,54.35,28,58.34,4.35,0.602,8.72
2020-07-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,51.1,17,56.47,4.36,0.526,8.71
2020-08-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,47.0,22,47.59,6.17,0.399,10.05
2020-09-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,43.0,24,44.64,4.66,0.306,10.29
2020-10-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,40.24,18,43.66,4.23,0.258,11.58
2020-11-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,39.86,20,43.14,4.77,0.243,11.15
2020-12-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,41.51,14,48.37,5.7,0.289,10.57
2021-01-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,43.15,20,48.44,4.79,0.317,9.62
2021-02-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,47.67,23,53.19,3.64,0.423,9.97
2021-03-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,51.99,20,55.09,6.47,0.55,8.13
2021-04-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,55.37,16,59.72,3.21,0.646,8.81
2021-05-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,56.37,25,60.02,3.52,0.671,7.64
2021-06-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,55.13,24,59.1,4.51,0.648,8.15
2021-07-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,52.06,30,54.3,4.23,0.549,6.87
2021-08-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,47.75,19,50.97,4.85,0.438,8.21
2021-09-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,43.9,14,45.4,3.84,0.323,10.99
2021-10-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,41.21,17,45.78,4.7,0.27,12.94
2021-11-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,40.61,16,47.38,4.96,0.262,10.85
2021-12-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,42.07,15,43.4,2.46,0.265,10.7
2022-01-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,43.67,19,46.32,5.28,0.341,10.54
2022-02-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,48.42,20,49.95,2.78,0.455,8.45
2022-03-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,52.93,30,56.47,4.96,0.576,6.58
2022-04-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,56.53,34,63.0,3.84,0.679,7.2
2022-05-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,57.62,20,61.37,4.83,0.719,6.91
2022-06-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,56.21,26,61.89,3.92,0.644,7.57
2022-07-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,52.79,20,56.33,4.07,0.58,7.95
2022-08-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,48.56,30,53.2,4.85,0.461,9.14
2022-09-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,44.58,12,50.79,5.19,0.357,11.63
2022-10-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,41.92,20,46.56,3.83,0.293,10.74
2022-11-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,41.42,17,44.73,5.23,0.278,11.7
2022-12-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,43.31,22,48.38,3.16,0.322,10.5
2023-01-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,44.85,17,49.68,4.63,0.343,10.7
2023-02-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,49.41,27,54.63,3.31,0.492,11.17
2023-03-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,53.73,19,58.7,4.48,0.609,7.73
2023-04-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,56.77,30,62.71,3.87,0.688,6.78
2023-05-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,57.6,21,59.97,4.86,0.678,6.67
2023-06-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,56.29,21,61.86,3.27,0.654,7.53
2023-07-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,52.93,23,58.18,3.67,0.587,7.69
2023-08-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,48.81,25,53.95,5.23,0.455,9.53
2023-09-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,44.95,22,53.16,4.12,0.354,10.58
2023-10-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,42.32,21,48.99,5.03,0.311,10.65
2023-11-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,41.74,18,46.46,4.3,0.296,11.99
2023-12-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,43.34,22,46.68,4.36,0.317,10.36
2024-01-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,44.91,17,48.73,3.28,0.355,12.12
2024-02-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,49.44,30,53.88,4.88,0.486,8.74
2024-03-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,54.12,14,59.54,3.31,0.61,9.04
2024-04-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,57.24,25,59.07,5.49,0.698,6.57
2024-05-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,58.18,24,61.65,4.09,0.702,8.47
2024-06-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,57.01,18,58.94,2.87,0.691,7.45
2024-07-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,53.78,24,62.64,4.86,0.604,7.3
2024-08-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,49.44,12,54.29,3.32,0.488,8.43
2024-09-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,45.1,23,48.18,5.36,0.367,12.05
2024-10-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,42.35,22,45.59,4.93,0.317,9.21
2024-11-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,41.54,28,47.28,4.65,0.294,12.9
2024-12-01,Croatian Sheepdog,Foundation Stock Service,Noroeste,45.72,16.56,13.5,5,5,3,3,43.27,18,48.36,4.56,0.326,9.73
2018-01-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,24.77,13,27.4,8.89,0.072,13.18
2018-02-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,29.4,13,32.93,7.14,0.093,13.28
2018-03-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,33.78,15,38.24,9.81,0.147,12.7
2018-04-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,36.91,16,40.17,8.54,0.183,12.17
2018-05-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,38.04,21,44.27,7.93,0.224,11.62
2018-06-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,36.8,21,38.21,8.69,0.174,11.1
2018-07-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,33.42,11,38.88,8.51,0.126,12.7
2018-08-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,29.37,21,33.11,8.07,0.09,14.09
2018-09-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,25.13,8,30.73,7.65,0.039,13.7
2018-10-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,22.25,12,23.44,9.52,0.049,12.7
2018-11-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,21.49,7,24.05,9.05,0.034,16.89
2018-12-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,22.87,10,26.02,7.94,0.057,14.28
2019-01-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,24.47,9,28.93,8.9,0.078,13.66
2019-02-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,29.05,9,31.95,7.58,0.062,12.69
2019-03-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,33.17,11,38.31,7.16,0.12,12.73
2019-04-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,36.23,11,40.77,8.34,0.194,11.18
2019-05-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,37.19,16,44.26,9.55,0.196,12.79
2019-06-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,35.86,15,39.97,8.88,0.175,14.26
2019-07-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,32.68,9,38.98,10.26,0.147,13.23
2019-08-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,28.32,11,33.17,10.25,0.082,12.32
2019-09-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,24.39,13,28.08,8.46,0.062,12.45
2019-10-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,21.81,9,24.47,8.2,0.044,14.26
2019-11-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,21.1,7,25.73,9.4,0.051,15.07
2019-12-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,22.75,8,24.91,7.67,0.051,13.81
2020-01-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,24.36,7,26.89,7.11,0.05,13.08
2020-02-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,29.05,8,31.33,8.77,0.08,10.82
2020-03-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,33.47,18,36.93,8.3,0.127,13.2
2020-04-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,36.64,15,38.55,9.24,0.179,14.02
2020-05-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,37.54,14,44.43,8.39,0.21,12.51
2020-06-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,36.14,17,39.57,9.12,0.141,10.53
2020-07-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,32.91,14,37.8,9.39,0.127,12.85
2020-08-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,28.89,6,31.86,7.81,0.105,12.67
2020-09-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,25.09,8,28.26,7.0,0.051,11.91
2020-10-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,22.51,8,27.64,7.65,0.032,13.6
2020-11-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,21.9,13,24.29,7.57,0.056,13.56
2020-12-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,23.6,13,25.91,8.28,0.022,13.78
2021-01-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,24.99,14,31.1,8.42,0.045,13.45
2021-02-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,29.57,10,34.44,8.36,0.089,13.12
2021-03-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,33.95,22,36.25,8.56,0.143,12.11
2021-04-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,37.15,17,39.94,7.89,0.193,13.76
2021-05-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,38.13,19,40.26,8.09,0.228,11.41
2021-06-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,36.94,22,41.27,7.96,0.198,12.57
2021-07-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,33.9,16,37.31,8.2,0.136,11.96
2021-08-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,29.64,9,34.91,8.27,0.095,13.1
2021-09-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,25.57,10,28.81,9.29,0.074,12.14
2021-10-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,22.87,10,23.79,8.03,0.05,12.22
2021-11-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,22.36,8,26.24,8.95,0.055,14.2
2021-12-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,23.85,8,27.42,7.83,0.02,14.18
2022-01-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,25.33,10,28.81,7.5,0.051,12.91
2022-02-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,30.02,9,32.99,8.61,0.103,12.91
2022-03-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,34.49,16,40.35,9.65,0.149,13.02
2022-04-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,37.58,18,41.4,7.68,0.188,10.93
2022-05-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,38.29,9,41.34,7.75,0.207,12.99
2022-06-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,36.99,19,41.9,8.7,0.205,11.7
2022-07-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,33.67,6,37.46,9.44,0.143,11.81
2022-08-01,Curly-Coated Retriever,Sporting Group,Bajío,63.5,35.15,11.0,4,3,3,3,29.58,16,30.78,8.68,0.09,12.27
